aircraftType_iataMain;aircraftType_iataSub;route;codeshares;flight_states;eu;visa;flightDirection;flightName;flightNumber;gate;pier;id;isOperationalFlight;mainFlight;prefixIATA;prefixICAO;airlineCode;aircraftRegistration;serviceType;terminal;estimatedLandingTime;lastUpdatedAt;actualLandingTime;scheduleDateTime;actualOffBlockTime;expectedTimeBoarding;expectedTimeGateClosing;expectedTimeGateOpening;expectedTimeOnBelt;expectedSecurityFilter;publicEstimatedOffBlockTime
;;AGP;KL2693;;S;False;D;HV6227;6227;C15;C;145009202971065675;True;HV6227;HV;TRA;164.0;PHHXD;J;1.0;;2026-05-26 22:22:21.057000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;OSL;AM6431,GA9495,KE6434,MF9709,MH5670,SK6622,6E8073;;S;False;A;KE6434;6434;;;145009203323413486;True;KL1204;KE;KAL;105.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:42:58.706000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;BKK;AF3236,QF4231,SK6849;;N;False;A;KL0844;844;;;145009203349054930;True;KL0844;KL;KLM;100.0;;J;;2026-05-27 18:02:00+00:00;2026-05-26 22:21:50.107000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;NRT;AF5134,SK6896;;N;False;A;KL0862;862;;;145009203349055074;True;KL0862;KL;KLM;100.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 23:44:20.305000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;PVG;AF8448,MU1551;;N;False;A;KL0896;896;;;145009203349055304;True;KL0896;KL;KLM;100.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 21:49:19.069000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;LCY;VS7025;;N;False;A;KL0990;990;;;145009203349058030;True;KL0990;KL;KLM;100.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:41:31.662000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;OSL;AM6431,GA9495,KE6434,MF9709,MH5670,SK6622,6E8073;;S;False;A;KL1204;1204;;;145009203349139512;True;KL1204;KL;KLM;100.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:42:58.706000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;WAW;AM6207;;S;False;A;KL1316;1316;;;145009203349142328;True;KL1316;KL;KLM;100.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:40:12.142000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;NCE;AF8270,GA9361,MF9697;;S;False;A;KL1478;1478;;;145009203349145514;True;KL1478;KL;KLM;100.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:41:05.289000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;ZRH;AM6588,MF9731,MH5692,SK6647,6E8081;;S;False;A;KL1924;1924;;;145009203349158826;True;KL1924;KL;KLM;100.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:42:52.802000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;AGP;KL2693;;S;False;D;KL2693;2693;C15;C;145009203349252435;True;HV6227;KL;KLM;100.0;PHHXD;J;1.0;;2026-05-26 22:22:21.057000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;NCE;AF8270,GA9361,MF9697;;S;False;A;MF9697;9697;;;145009203604847480;True;KL1478;MF;CXA;1551.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:41:05.289000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;OSL;AM6431,GA9495,KE6434,MF9709,MH5670,SK6622,6E8073;;S;False;A;MF9709;9709;;;145009203604849556;True;KL1204;MF;CXA;1551.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:42:58.706000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;ZRH;AM6588,MF9731,MH5692,SK6647,6E8081;;S;False;A;MF9731;9731;;;145009203604849762;True;KL1924;MF;CXA;1551.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:42:52.802000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;OSL;AM6431,GA9495,KE6434,MF9709,MH5670,SK6622,6E8073;;S;False;A;MH5670;5670;;;145009203611938738;True;KL1204;MH;MAS;5065.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:42:58.706000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;ZRH;AM6588,MF9731,MH5692,SK6647,6E8081;;S;False;A;MH5692;5692;;;145009203611938890;True;KL1924;MH;MAS;5065.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:42:52.802000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;PVG;AF8448,MU1551;;N;False;A;MU1551;1551;;;145009203660258816;True;KL0896;MU;CES;1294.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 21:49:19.069000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;BKK;AF3236,QF4231,SK6849;;N;False;A;QF4231;4231;;;145009204159081198;True;KL0844;QF;QFA;205.0;;J;;2026-05-27 18:02:00+00:00;2026-05-26 22:21:50.107000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;OSL;AM6431,GA9495,KE6434,MF9709,MH5670,SK6622,6E8073;;S;False;A;SK6622;6622;;;145009204455412128;True;KL1204;SK;SAS;150.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:42:58.706000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;ZRH;AM6588,MF9731,MH5692,SK6647,6E8081;;S;False;A;SK6647;6647;;;145009204455412286;True;KL1924;SK;SAS;150.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:42:52.802000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;BKK;AF3236,QF4231,SK6849;;N;False;A;SK6849;6849;;;145009204455417766;True;KL0844;SK;SAS;150.0;;J;;2026-05-27 18:02:00+00:00;2026-05-26 22:21:50.107000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;NRT;AF5134,SK6896;;N;False;A;SK6896;6896;;;145009204455418130;True;KL0862;SK;SAS;150.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 23:44:20.305000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;OSL;;;S;False;D;SK828;828;C8;C;145009201848105095;True;SK828;SK;SAS;150.0;EISIH;J;1.0;;2026-05-26 22:21:52.327000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;LCY;VS7025;;N;False;A;VS7025;7025;;;145009204901547330;True;KL0990;VS;VIR;181.0;;J;;2026-05-27 17:02:00+00:00;2026-05-26 14:41:31.662000+00:00;;2026-05-27 17:10:00+00:00;;;;;;;
;;HAJ;AM6535,SK6769,6E3340;;S;False;A;6E3340;3340;;;145009206374241004;True;KL1792;6E;IGO;5300.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:41:52.247000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;MUC;AM6419,GA9231,KE6498,MF9689,SK6693,6E8067;;S;False;A;6E8067;8067;;;145009206374739482;True;KL1856;6E;IGO;5300.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:42:33.736000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;CDG;;;S;False;A;AF1440;1440;;;145009201939776204;True;AF1440;AF;AFR;80.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:39:52.964000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;ZRH;AI7749,WY6651;;S;False;A;AI7749;7749;;;145009201951637238;True;LX734;AI;AIC;712.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:40:41.838000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;BRE;AM6218,SK6761;;S;False;A;AM6218;6218;;;145009201966515306;True;KL1766;AM;AMX;794.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:42:43.052000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;MUC;AM6419,GA9231,KE6498,MF9689,SK6693,6E8067;;S;False;A;AM6419;6419;;;145009201966520784;True;KL1856;AM;AMX;794.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:42:33.736000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;HAJ;AM6535,SK6769,6E3340;;S;False;A;AM6535;6535;;;145009201966523662;True;KL1792;AM;AMX;794.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:41:52.247000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;BIO;G35566,KQ1686,SK6783;;S;False;A;G35566;5566;;;145009202862271538;True;KL1526;G3;GLO;4918.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:43:06.622000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;MUC;AM6419,GA9231,KE6498,MF9689,SK6693,6E8067;;S;False;A;GA9231;9231;;;145009202753966978;True;KL1856;GA;GIA;85.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:42:33.736000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;MUC;AM6419,GA9231,KE6498,MF9689,SK6693,6E8067;;S;False;A;KE6498;6498;;;145009203323413938;True;KL1856;KE;KAL;105.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:42:33.736000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;NWI;KL1060;;N;False;A;KL1060;1060;;;145009203349134472;True;WA1060;KL;KLM;100.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:42:06.638000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;BIO;G35566,KQ1686,SK6783;;S;False;A;KL1526;1526;;;145009203349147878;True;KL1526;KL;KLM;100.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:43:06.622000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;BRE;AM6218,SK6761;;S;False;A;KL1766;1766;;;145009203349153650;True;KL1766;KL;KLM;100.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:42:43.052000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;HAJ;AM6535,SK6769,6E3340;;S;False;A;KL1792;1792;;;145009203349153864;True;KL1792;KL;KLM;100.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:41:52.247000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;MUC;AM6419,GA9231,KE6498,MF9689,SK6693,6E8067;;S;False;A;KL1856;1856;;;145009203349156314;True;KL1856;KL;KLM;100.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:42:33.736000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;ZAG;OU5900,SK6837;;S;False;A;KL1968;1968;;;145009203349159130;True;KL1968;KL;KLM;100.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:41:27.314000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;BIO;G35566,KQ1686,SK6783;;S;False;A;KQ1686;1686;;;145009203367892670;True;KL1526;KQ;KQA;208.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:43:06.622000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;ZRH;AI7749,WY6651;;S;False;A;LX734;734;;;145009201823181146;True;LX734;LX;SWR;50.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:40:41.838000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;MUC;AM6419,GA9231,KE6498,MF9689,SK6693,6E8067;;S;False;A;MF9689;9689;;;145009203604847410;True;KL1856;MF;CXA;1551.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:42:33.736000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;VIE;;;S;False;A;OS317;317;;;145009201833908488;True;OS317;OS;AUA;21.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 17:25:05.402000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;ZAG;OU5900,SK6837;;S;False;A;OU5900;5900;;;145009203938050448;True;KL1968;OU;CTN;51.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:41:27.314000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;MUC;AM6419,GA9231,KE6498,MF9689,SK6693,6E8067;;S;False;A;SK6693;6693;;;145009204455412648;True;KL1856;SK;SAS;150.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:42:33.736000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;BRE;AM6218,SK6761;;S;False;A;SK6761;6761;;;145009204455415160;True;KL1766;SK;SAS;150.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:42:43.052000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;HAJ;AM6535,SK6769,6E3340;;S;False;A;SK6769;6769;;;145009204455415176;True;KL1792;SK;SAS;150.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:41:52.247000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;BIO;G35566,KQ1686,SK6783;;S;False;A;SK6783;6783;;;145009204455415312;True;KL1526;SK;SAS;150.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:43:06.622000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;ZAG;OU5900,SK6837;;S;False;A;SK6837;6837;;;145009204455417688;True;KL1968;SK;SAS;150.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:41:27.314000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;IST;;;N;False;D;TK6412;6412;;;145009204594094493;True;TK6412;TK;THY;166.0;;F;;;2026-05-26 14:41:27.428000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;NWI;KL1060;;N;False;A;WA1060;1060;;;145009204972157898;True;WA1060;WA;KLC;102.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:42:06.638000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;ZRH;AI7749,WY6651;;S;False;A;WY6651;6651;;;145009205062640512;True;LX734;WY;OMA;3297.0;;J;;2026-05-27 17:07:00+00:00;2026-05-26 14:40:41.838000+00:00;;2026-05-27 17:15:00+00:00;;;;;;;
;;AGP;;;S;False;D;FR5692;5692;;M;145009202678606713;True;FR5692;FR;RYR;234.0;EIENL;J;3.0;;2026-05-26 22:22:03.611000+00:00;;2026-05-27 17:20:00+00:00;;;;;;;
;;MRS;AF3184,AM6584,BT6007,SK6789;;S;False;A;AF3184;3184;;;145009201939970906;True;KL1470;AF;AFR;80.0;;J;;2026-05-27 17:17:00+00:00;2026-05-26 14:42:48.252000+00:00;;2026-05-27 17:25:00+00:00;;;;;;;
;;TRD;AF8340;;S;False;A;AF8340;8340;;;145009201940482608;True;KL1154;AF;AFR;80.0;;J;;2026-05-27 17:17:00+00:00;2026-05-26 14:42:16.486000+00:00;;2026-05-27 17:25:00+00:00;;;;;;;
;;MRS;AF3184,AM6584,BT6007,SK6789;;S;False;A;AM6584;6584;;;145009201966524030;True;KL1470;AM;AMX;794.0;;J;;2026-05-27 17:17:00+00:00;2026-05-26 14:42:48.252000+00:00;;2026-05-27 17:25:00+00:00;;;;;;;
;;HEL;;;S;False;D;AY1306;1306;C5;C;145009202010991301;True;AY1306;AY;FIN;78.0;OHLZP;J;1.0;;2026-05-26 22:20:53.628000+00:00;;2026-05-27 17:25:00+00:00;;;;;;;
;;LHR;;;N;False;D;BA439;439;D18;D;145009201783359685;True;BA439;BA;BAW;31.0;GDBCH;J;3.0;;2026-05-26 22:22:39.416000+00:00;;2026-05-27 17:25:00+00:00;;;;;;;
;;MRS;AF3184,AM6584,BT6007,SK6789;;S;False;A;BT6007;6007;;;145009202131435922;True;KL1470;BT;BTI;419.0;;J;;2026-05-27 17:17:00+00:00;2026-05-26 14:42:48.252000+00:00;;2026-05-27 17:25:00+00:00;;;;;;;
;;MAD;;;S;False;D;IB734;734;C10;C;145009201809707449;True;IB734;IB;IBE;92.0;;J;1.0;;2026-05-26 22:22:02.031000+00:00;;2026-05-27 17:25:00+00:00;;;;;;;
;;TRD;AF8340;;S;False;A;KL1154;1154;;;145009203349137144;True;KL1154;KL;KLM;100.0;;J;;2026-05-27 17:17:00+00:00;2026-05-26 14:42:16.486000+00:00;;2026-05-27 17:25:00+00:00;;;;;;;
;;BGO;;;S;False;A;KL1170;1170;;;145009203349137284;True;KL1170;KL;KLM;100.0;;J;;2026-05-27 17:17:00+00:00;2026-05-26 22:28:38.465000+00:00;;2026-05-27 17:25:00+00:00;;;;;;;
;;MRS;AF3184,AM6584,BT6007,SK6789;;S;False;A;KL1470;1470;;;145009203349145498;True;KL1470;KL;KLM;100.0;;J;;2026-05-27 17:17:00+00:00;2026-05-26 14:42:48.252000+00:00;;2026-05-27 17:25:00+00:00;;;;;;;
;;MRS;AF3184,AM6584,BT6007,SK6789;;S;False;A;SK6789;6789;;;145009204455415324;True;KL1470;SK;SAS;150.0;;J;;2026-05-27 17:17:00+00:00;2026-05-26 14:42:48.252000+00:00;;2026-05-27 17:25:00+00:00;;;;;;;
;;BHX;AM6495,BT6030,KQ1049,MU1647,VS6945,6E3215;;N;False;D;6E3215;3215;D6;D;145009206374238055;True;KL1049;6E;IGO;5300.0;PHEXK;J;2.0;;2026-05-26 22:20:40.243000+00:00;;2026-05-27 17:30:00+00:00;;2026-05-27 17:05:00+00:00;2026-05-27 17:15:00+00:00;;;;
;;GLA;AM6393,AR7811,MF9757,VS6986,6E3331;;N;False;A;6E3331;3331;;;145009206374240932;True;KL0942;6E;IGO;5300.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:40:51.116000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;LIS;AM6406,G35591,KE6408,KQ1692,6E3351;;S;False;A;6E3351;3351;;;145009206374241080;True;KL1584;6E;IGO;5300.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:56.283000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;NUE;AM6559,SK6753,6E3367;;S;False;A;6E3367;3367;;;145009206374241166;True;KL1846;6E;IGO;5300.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:06.160000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;ARN;AM6355,GA9485,KE6422,MF9304,MH5666,SK6634,6E8019;;S;False;A;6E8019;8019;;;145009206374739116;True;KL1224;6E;IGO;5300.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 22:28:43.586000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;LHR;GA9003,KQ1012,MF9641,VS7052,WS5200,6E8056;;N;False;A;6E8056;8056;;;145009206374739406;True;KL1012;6E;IGO;5300.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:38.242000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;ARN;AM6355,GA9485,KE6422,MF9304,MH5666,SK6634,6E8019;;S;False;A;AM6355;6355;;;145009201966518334;True;KL1224;AM;AMX;794.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 22:28:43.586000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;GLA;AM6393,AR7811,MF9757,VS6986,6E3331;;N;False;A;AM6393;6393;;;145009201966518626;True;KL0942;AM;AMX;794.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:40:51.116000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;LIS;AM6406,G35591,KE6408,KQ1692,6E3351;;S;False;A;AM6406;6406;;;145009201966520704;True;KL1584;AM;AMX;794.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:56.283000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;BHX;AM6495,BT6030,KQ1049,MU1647,VS6945,6E3215;;N;False;D;AM6495;6495;D6;D;145009201966521369;True;KL1049;AM;AMX;794.0;PHEXK;J;2.0;;2026-05-26 22:20:40.243000+00:00;;2026-05-27 17:30:00+00:00;;2026-05-27 17:05:00+00:00;2026-05-27 17:15:00+00:00;;;;
;;NUE;AM6559,SK6753,6E3367;;S;False;A;AM6559;6559;;;145009201966523818;True;KL1846;AM;AMX;794.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:06.160000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;BLQ;AM6572,MF9348;;S;False;A;AM6572;6572;;;145009201966523952;True;KL1666;AM;AMX;794.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 20:04:10.414000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;GLA;AM6393,AR7811,MF9757,VS6986,6E3331;;N;False;A;AR7811;7811;;;145009201985374636;True;KL0942;AR;;4915.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:40:51.116000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;BHX;AM6495,BT6030,KQ1049,MU1647,VS6945,6E3215;;N;False;D;BT6030;6030;D6;D;145009202131436131;True;KL1049;BT;BTI;419.0;PHEXK;J;2.0;;2026-05-26 22:20:40.243000+00:00;;2026-05-27 17:30:00+00:00;;2026-05-27 17:05:00+00:00;2026-05-27 17:15:00+00:00;;;;
;;LIS;AM6406,G35591,KE6408,KQ1692,6E3351;;S;False;A;G35591;5591;;;145009202862271750;True;KL1584;G3;GLO;4918.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:56.283000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;LHR;GA9003,KQ1012,MF9641,VS7052,WS5200,6E8056;;N;False;A;GA9003;9003;;;145009202753961284;True;KL1012;GA;GIA;85.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:38.242000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;ARN;AM6355,GA9485,KE6422,MF9304,MH5666,SK6634,6E8019;;S;False;A;GA9485;9485;;;145009202753972832;True;KL1224;GA;GIA;85.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 22:28:43.586000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;BUD;GA9519,MF9364,SK6729;;S;False;A;GA9519;9519;;;145009202753975060;True;KL1368;GA;GIA;85.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:40:23.311000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;BCN;QR3612,LL5675,IB5251;;S;False;D;IB5251;5251;B27;B;145009203034686053;True;VY8316;IB;IBE;92.0;ECLOC;J;1.0;;2026-05-26 22:21:42.842000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;LIS;AM6406,G35591,KE6408,KQ1692,6E3351;;S;False;A;KE6408;6408;;;145009203323413272;True;KL1584;KE;KAL;105.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:56.283000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;ARN;AM6355,GA9485,KE6422,MF9304,MH5666,SK6634,6E8019;;S;False;A;KE6422;6422;;;145009203323413408;True;KL1224;KE;KAL;105.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 22:28:43.586000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;GLA;AM6393,AR7811,MF9757,VS6986,6E3331;;N;False;A;KL0942;942;;;145009203349057664;True;KL0942;KL;KLM;100.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:40:51.116000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;LHR;GA9003,KQ1012,MF9641,VS7052,WS5200,6E8056;;N;False;A;KL1012;1012;;;145009203349134106;True;KL1012;KL;KLM;100.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:38.242000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;BHX;AM6495,BT6030,KQ1049,MU1647,VS6945,6E3215;;N;False;D;KL1049;1049;D6;D;145009203349134343;True;KL1049;KL;KLM;100.0;PHEXK;J;2.0;;2026-05-26 22:20:40.243000+00:00;;2026-05-27 17:30:00+00:00;;2026-05-27 17:05:00+00:00;2026-05-27 17:15:00+00:00;;;;
;;ARN;AM6355,GA9485,KE6422,MF9304,MH5666,SK6634,6E8019;;S;False;A;KL1224;1224;;;145009203349139660;True;KL1224;KL;KLM;100.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 22:28:43.586000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;BUD;GA9519,MF9364,SK6729;;S;False;A;KL1368;1368;;;145009203349142702;True;KL1368;KL;KLM;100.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:40:23.311000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;LIS;AM6406,G35591,KE6408,KQ1692,6E3351;;S;False;A;KL1584;1584;;;145009203349148318;True;KL1584;KL;KLM;100.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:56.283000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;BLQ;AM6572,MF9348;;S;False;A;KL1666;1666;;;145009203349150912;True;KL1666;KL;KLM;100.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 20:04:10.414000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;NUE;AM6559,SK6753,6E3367;;S;False;A;KL1846;1846;;;145009203349156240;True;KL1846;KL;KLM;100.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:06.160000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;LHR;GA9003,KQ1012,MF9641,VS7052,WS5200,6E8056;;N;False;A;KQ1012;1012;;;145009203367875716;True;KL1012;KQ;KQA;208.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:38.242000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;BHX;AM6495,BT6030,KQ1049,MU1647,VS6945,6E3215;;N;False;D;KQ1049;1049;D6;D;145009203367875953;True;KL1049;KQ;KQA;208.0;PHEXK;J;2.0;;2026-05-26 22:20:40.243000+00:00;;2026-05-27 17:30:00+00:00;;2026-05-27 17:05:00+00:00;2026-05-27 17:15:00+00:00;;;;
;;LIS;AM6406,G35591,KE6408,KQ1692,6E3351;;S;False;A;KQ1692;1692;;;145009203367892736;True;KL1584;KQ;KQA;208.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:56.283000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;BCN;QR3612,LL5675,IB5251;;S;False;D;LL5675;5675;B27;B;145009203488244123;True;VY8316;LL;LVL;394.0;ECLOC;J;1.0;;2026-05-26 22:21:42.842000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;ARN;AM6355,GA9485,KE6422,MF9304,MH5666,SK6634,6E8019;;S;False;A;MF9304;9304;;;145009203604838594;True;KL1224;MF;CXA;1551.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 22:28:43.586000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;BLQ;AM6572,MF9348;;S;False;A;MF9348;9348;;;145009203604838898;True;KL1666;MF;CXA;1551.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 20:04:10.414000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;BUD;GA9519,MF9364,SK6729;;S;False;A;MF9364;9364;;;145009203604839038;True;KL1368;MF;CXA;1551.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:40:23.311000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;LHR;GA9003,KQ1012,MF9641,VS7052,WS5200,6E8056;;N;False;A;MF9641;9641;;;145009203604847098;True;KL1012;MF;CXA;1551.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:41:38.242000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
;;GLA;AM6393,AR7811,MF9757,VS6986,6E3331;;N;False;A;MF9757;9757;;;145009203604849922;True;KL0942;MF;CXA;1551.0;;J;;2026-05-27 17:22:00+00:00;2026-05-26 14:40:51.116000+00:00;;2026-05-27 17:30:00+00:00;;;;;;;
